,Example_Mi2
MYL2,12.68050625045907
MYL3,8.647588443371147
MYL4,2.5661690707366662
MYL6,7.187289220262759
MYL6B,5.255291209836948
MYL9,6.267096442088685
MYLIP,3.801826154765939
MYLK,1.1864883833038207
MYLK2,5.497798133601065
MYLK3,1.8921245617147713
MYLK4,1.2528042994342994
MYLPF,11.64641518090477
MYO10,1.1209049011666148
MYO15B,1.3511098485269715
MYO18A,2.7799029049174204
MYO18B,4.550676709935607
MYO19,1.3455536604359615
MYO1B,1.6576304850735502
MYO1C,0.990116815818137
MYO1D,1.9367630856128328
MYO1E,1.6720572308646056
MYO1F,1.0211118552655958
MYO1G,0.650674358354066
MYO5A,0.6218905373712708
MYO9B,1.8335208179697502
MYOC,2.078690798476234
MYOD1,5.686838334407889
MYOF,1.6865895110139348
MYOG,7.357580831576938
MYOM1,6.178196739916592
MYOM2,6.565644366312728
MYOM3,5.879150219992838
MYOT,8.625864745288593
MYOZ1,9.501110291717326
MYOZ2,7.669778259314606
MYOZ3,3.802366992572165
MYPN,5.4521969799953895
MYPOP,3.474236143172682
MYZAP,1.2283664761055142
MZB1,0.9483561268483895
MZF1,2.7882357409388288
MZT1,2.7179301437007304
MZT2A,5.273759488301256
MZT2B,5.752610396003669
N4BP2L1,1.90636384294176
N4BP2L2,4.383768686916518
N6AMT2,2.727273553388286
NAA10,2.2028366388167
NAA16,1.9197030684750709
NAA20,4.6006974094533355
NAA30,3.1160002861966474
NAA38,3.6822784330539053
NAA40,2.58648443391698
NAA50,1.8939502407903595
NAA60,2.916234461728926
NAAA,1.9391489554264254
NAB1,1.8885347613552002
NAB2,2.422925720099191
NABP1,1.5810138690533106
NACA,4.743068013749785
NACA2,4.963921781731103
NACAP1,4.778545610909962
NACC1,3.457056094173255
NADK,3.249428844671614
NADK2,1.7825912501301504
NADSYN1,2.678566406287593
NAE1,2.0742341357224316
NAF1,2.4166668609339794
NAGA,2.4175249244366843
NAGK,3.1725947140612125
NAGLU,3.1161111469726377
NAGPA,2.3914512867234716
NAMPT,3.9644846009454384
NANOS1,2.5135529496176634
NANS,3.784145587134796
NAP1L1,2.8875021001236276
NAP1L5,2.131609230419207
NAPA,5.710931093536474
NAPEPLD,1.4877346077696012
NAPRT,2.0150176692807387
NAPSB,1.6603823267697357
NARF,3.5756773159462627
NARFL,1.2656188532927635
NARS,4.701286278568877
NARS2,1.6961490474822802
NASP,2.421024384163393
NAT10,2.1982262291842147
NAT14,2.529621792430316
NAT6,3.176835540678803
NAT8L,2.2154663199378395
NAT9,2.848004385090391
NATD1,4.64313879771401
NBL1,3.326739191239335
NBN,1.1472903020223357
NBPF1,2.0059210160753285
NBPF15,0.4256501775972536
NBPF25P,0.013042652377632835
NBPF8,1.676882366593538
NBPF9,2.023776062316782
NBR1,2.934915404953252
NBR2,1.4387104523031278
NCALD,2.8177660770062953
NCAM1,3.1209195111193044
NCAPH2,2.275943969217536
NCBP2,4.073594381501417
NCDN,2.5244088420743895
NCEH1,1.67269713257552
NCF1B,1.1798556710196655
NCF2,1.3066059757629154
NCF4,2.2565875104256237
NCK1,2.4103757616755317
NCK1_AS1,1.3449844786840057
NCK2,4.296973489365331
NCKAP1,3.314201046685729
NCKAP1L,0.8596051672859949
NCKAP5L,3.2124599078852594
NCLN,2.961958882638574
NCOA1,2.268196116989447
NCOA3,1.7160191234120434
NCOA4,5.322681510875038
NCOA5,3.3466388171176145
NCOA7,1.4786530054619242
NCOR1,1.7637713753655075
NCS1,1.7562552052662275
NCSTN,4.273696138204358
NDEL1,3.7966933780925696
NDFIP2,1.9915408209526213
NDN,4.042301894891747
NDNF,0.7871935287824443
NDNL2,3.906238996644147
NDOR1,1.4191533664331382
NDRG1,3.1947807320735775
NDRG2,3.6430563961735754
NDRG3,2.4365910895738567
NDRG4,1.2913539764078368
NDST1,2.5470352506406133
NDUFA1,1.5611002632055504
NDUFA11,5.086393920004625
NDUFA13,0.6928931676759161
NDUFA2,6.396734923573688
NDUFA3,1.3997389220841339
NDUFA4,7.007339205053525
NDUFA4L2,4.571667115974493
NDUFA7,6.075776422894029
NDUFA8,5.270717126869233
NDUFA9,4.64690783733571
NDUFAB1,2.5325632020472
NDUFAF1,4.0135050613840315
NDUFAF2,4.081154061644494
NDUFAF3,4.858274057923257
NDUFAF4,3.4239913348608892
NDUFAF5,1.6787023776073786
NDUFAF7,1.9326509209396767
NDUFB1,2.4516683633558256
NDUFB10,7.132070628605004
NDUFB11,6.78695126155859
NDUFB2_AS1,0.7152820806736127
NDUFB3,5.981957945469277
NDUFB4,6.192860763036839
NDUFB5,6.050407626477076
NDUFB6,4.113577377486082
NDUFB7,5.893512171623708
NDUFB8,5.161549025011329
NDUFB9,7.278199763867009
NDUFC1,4.738692155307552
NDUFC2,4.23867292195475
NDUFC2_KCTD14,1.5382534802653118
NDUFS1,2.0903921063645665
NDUFS2,2.1231458114446227
NDUFS3,5.755409831949186
NDUFS4,5.591890902891134
NDUFS5,7.722091837982188
NDUFS6,5.911385878499761
NDUFS7,6.547492737132298
NDUFS8,7.0586332834081595
NDUFV1,5.318504450965914
NDUFV2,3.1815669048306305
NEAT1,7.853223582837507
NEB,6.141527086539597
NECAB3,4.133411164977276
NECAP1,2.158371849570498
NECAP2,3.228083334807414
NEDD1,2.348309803733629
NEDD4,2.5387269579398346
NEDD9,1.9585547535484198
NEFM,0.69371674549572
NEGR1,1.3641939472575801
NEIL1,2.007123539993056
NEIL2,3.6635243250888028
NEK3,1.3610119533268714
NEK6,1.4997738274904433
NEK7,4.005868182003941
NELFA,3.288912840583517
NELFB,3.6801221223008045
NELFE,3.931762604963492
NEMF,2.32975258723399
NENF,5.917754136869127
NEO1,2.0308374230640136
NES,5.754568678943769
NET1,2.7635692904093654
NEU1,4.0900014116212775
NEU3,0.5166987318945518
NEU4,1.8720946661109024
NEURL1,4.33965777833986
NEURL1B,2.8145904586336226
NEURL2,2.7430582219253234
NEURL4,1.3795253207629825
NEXN,6.5334256612424095
NEXN_AS1,1.203090531552973
NF2,2.2993431308800787
NFAM1,0.7918988243673425
NFAT5,1.5094217015764442
NFATC1,3.3394037050391145
NFATC2,1.070463816056853
NFATC3,2.071645212394374
NFATC4,1.8876945323716243
NFE2,0.6052682163287385
NFE2L1,8.099386749428266
NFE2L2,4.63464779517654
NFE2L3,1.2662031669048877
NFIA,2.1441117758229677
NFIB,2.8961873442392743
NFIC,4.691934841038391
NFIL3,4.07623665727468
NFIX,4.310762474203226
NFKB1,2.3816056565211436
NFKB2,1.8996504308659772
NFKBIA,5.675368917323839
NFKBIB,3.150781719427839
NFKBIE,1.6541210704359066
NFKBIL1,3.0393575161323723
NFKBIZ,1.7549088100158334
NFS1,0.9503248756653079
NFU1,1.6329458538189696
NFYB,2.7335156433214314
NFYC,4.240985897694852
NGDN,1.456524564245666
NGF,0.9560183382896181
NGFR,3.0775975505610544
NGFRAP1,4.6128109256227505
NGLY1,2.7715991585171937
NGRN,7.8592785677991
NHLRC3,1.956911743122331
NHP2,4.778997358419222
NHP2L1,6.298145880078508
NHSL1,0.8686493741147827
NICN1,0.5623161819157377
NID1,3.2942486430684976
NID2,1.9838528092071888
NIF3L1,2.916889662419386
NIFK,3.8590919573308273
NIFK_AS1,1.90059535510604
NINJ1,5.024056721325904
NINJ2,2.883152953842948
NIP7,2.5288153620627707
NIPA2,3.4369604322031106
NIPBL,0.9988188255891189
NIPBL_AS1,1.8574448687367542
NIPSNAP1,2.340843323852813
NIPSNAP3A,2.8967965384691654
NIPSNAP3B,1.9120011295623713
NISCH,3.877745583920525
NIT1,4.278347784364261
NIT2,3.3683188730847577
NKAIN1,2.0359516736137553
NKAP,2.80995853974041
NKAPL,1.8145118182066204
NKD2,0.9949253045818028
NKG7,1.8551077702442462
NKIRAS1,3.20169214468477
NKIRAS2,4.665577223531263
NLGN2,3.2144233166149316
NLRC5,2.161237721400818
NLRP1,1.3269740477706902
NLRX1,2.9771429448758018
NMB,1.1864069600935645
NMD3,2.2375391401958535
NME1,3.924076699149158
NME1_NME2,3.1102425335466175
NME2,3.472369051393844
NME3,4.20529596446022
NME4,3.8161066990691315
NME7,1.0128308936511239
NMI,3.1955941827420435
NMNAT3,2.201483221764399
NMRAL1,2.555907945081262
NMRK1,2.219852478798942
NMRK2,5.483683262080277
NNAT,1.3653836183258332
NNMT,6.539078208471678
NNT,4.330396357578451
NNT_AS1,2.2406760130014685
NOB1,3.47509711127819
NOC2L,2.8649669160525706
NOCT,2.080155497425356
NOD1,1.813937498178884
NOD2,0.9711715165336948
NOG,2.5352138288240935
NOL10,1.2807641208850582
NOL11,2.894113706733731
NOL6,1.3291800521677068
NOL7,3.9542481282093216
NOL8,1.8264120763199623
NOLC1,3.282799571607
NOMO2,0.7181324761180393
NONO,4.20942924342679
NOP10,6.392147629214219
NOP16,4.090043103096226
NOP2,3.1143703509496747
NOP56,4.585016072308855
NOP58,3.991921699685207
NOP9,2.3041806164099534
NOS1,1.4884004453945543
NOS3,1.0804921769512033
NOSIP,2.001770915425969
NOTCH1,2.2123249834596455
NOTCH2,2.193670976313188
NOTCH2NL,1.4082668246959051
NOTCH3,3.938852891286139
NOTCH4,1.546393139659893
NOTUM,1.6391990427378191
NOV,1.9661355994450738
NOVA1,1.500994248079074
NOVA2,1.0404738046708666
NOXA1,1.0754864517229454
NPAS2,1.5822971321992703
NPB,0.9509044443326324
NPC1,1.5936227819106288
NPC2,5.822540310313016
NPDC1,4.1661184075682565
NPEPL1,2.4084053654560105
NPEPPS,4.316539808988333
NPFF,0.9456266891754326
NPHP1,2.668587877056423
NPHP3,0.509387505888702
NPIPA1,3.9663227387155975
NPIPA5,3.2067273740577917
NPIPB11,1.348380935412778
NPIPB15,1.6802139847589366
NPIPB3,1.5697326813923618
NPIPB4,0.0
NPIPB5,3.7227405655472894
NPL,1.4900209528013335
NPLOC4,4.060405519418854
NPM1,3.578617080961072
NPM3,1.9858249021259113
NPNT,2.3926806240310046
NPR1,1.6249894667216305
NPR2,2.15058842448593
NPR3,0.28258403218278044
NPRL2,1.8793215937093601
NPRL3,2.3850311704170477
NPTN,4.202570859822327
NPTX2,1.9273134370301255
NPY,0.9337231574586294
NPY1R,1.0230578701963227
NPY6R,3.1152147344179437
NQO1,1.632037590666915
NQO2,3.6306147934394475
NR1D1,5.029461971303383
NR1D2,3.009139563133756
NR1H2,4.651361109321121
NR1H3,2.264563249942567
NR2C2,2.021108274659689
NR2C2AP,3.1796798435793097
NR2F1,1.2822522961647016
NR2F2,4.174753615673148
NR2F6,4.432972881948313
NR3C1,3.1065636255089544
NR3C2,1.6209589334851793
NR4A1,4.25876450540894
NR4A2,0.9907367305204304
NR4A3,0.9803927125495285
NRAP,6.874391186426612
NRARP,2.5702638771232675
NRAS,2.652234121415484
NRBF2,3.54617836477305
NRBP2,3.88333814156662
NRD1,4.052458179181001
NREP,4.718009765042075
NRF1,1.2855090173824995
NRG4,1.0659819837566644
NRGN,2.497004133718344
NRIP1,2.5651297000641495
NRIP2,1.6381920362364177
NRIR,1.625112398624511
NRL,1.40232770651241
NRM,2.130340838612123
NRN1,2.9079807118348637
NRN1L,1.5219335750619323
NRP1,2.8012084702074516
NRP2,1.0424901094230998
NRROS,2.2681353616885587
NRSN2,2.6582144932042784
NRSN2_AS1,1.3434977318789236
NSA2,3.5984193189915845
NSD1,1.4828785215584348
NSF,1.9444436435099706
NSFL1C,4.1134239973840545
NSMCE1,3.784840266054593
NSMCE2,2.80526034627159
NSMCE4A,1.6109478869633074
NSMF,2.652356821719297
NSRP1,3.6898595182937854
NSUN2,3.436023897381612
NSUN5,2.969341041366086
NSUN5P1,3.5921551269475285
NSUN5P2,1.8920257445575428
NT5C,4.4305864679496905
NT5C1A,0.5699544832166644
NT5C1B_RDH14,2.9731690302350615
NT5C2,1.4059485385273065
NT5C3A,4.407070855011629
NT5C3B,2.990748832316231
NT5DC2,2.2059816662245186
NT5DC3,2.096639893050899
NT5E,2.5609537156713453
NT5M,2.259922236199099
NTF3,1.3593330281864362
NTF4,3.0840826973166613
NTHL1,1.7896157584872576
NTM,0.8050727355560707
NTMT1,4.0184853558066
NTN4,2.61075090616926
NTPCR,4.116576751478153
NTRK2,1.3513088032481746
NUB1,1.6316141207399377
NUBP1,0.7244476739589597
NUBP2,4.373570298120191
NUBPL,1.758545441562059
NUCB1,5.2036940175859945
NUDCD2,3.657464784899638
NUDT1,2.4395791831667726
NUDT12,2.039425287140118
NUDT14,5.02411173804737
NUDT15,2.8618491507053454
NUDT16,2.2949809185580428
NUDT16L1,4.04391837676954
NUDT17,1.887135889304701
NUDT18,1.2661805269214434
NUDT2,3.471736680668201
NUDT22,3.739372251899269
NUDT3,1.9012889892851617
NUDT4,1.7134737053922093
NUDT5,1.89871964421891
NUDT7,1.8619320795934078
NUDT8,3.601619578794707
NUDT9,3.0870355030702172
NUMA1,3.694155694615485
NUMB,3.14011448282577
NUMBL,2.276693747340953
NUP153,2.6393765453485436
NUP37,1.999743518471278
NUP43,2.5414175252399294
NUP50_AS1,2.2411891364219496
NUP54,2.659191593798754
NUP62,4.173807731753256
NUP85,1.1733355979106734
NUP88,0.5355927916080488
NUP93,2.166783364992303
NUP98,2.6291845287193785
NUPL1,1.4868693180703196
NUPL2,3.0409197091803835
NUPR1,5.284580917271442
NUSAP1,2.0778732595851066
NUTF2,5.798852718622814
NUTM2A_AS1,1.0876547677674928
NUTM2B_AS1,1.414510694274599
NXF1,4.358684890555216
NXN,4.416219810159257
NXPE3,2.521682704547927
NXT1,2.957167516238934
OAF,4.920015007092549
OAS1,4.912380756639187
OAS2,3.9882811461760412
OAS3,4.340525149787674
OASL,3.0292934922623136
OAT,4.029780053508977
OAZ2,2.617517242849978
OBSCN,4.993956793143738
OBSL1,4.399886098095451
OCEL1,2.7900439916882687
OCIAD1,5.180107341708847
OCRL,2.026668731979848
ODC1,4.964919862653756
ODF2,2.0192370484570947
ODF2L,1.2850323768963092
ODF3B,4.091776705609718
ODF3L2,1.8904238561783715
OGDH,5.531647420905185
OGFOD2,1.9111282893710853
OGFOD3,2.014303917748126
OGFR,4.504428312947011
OGFRL1,2.610480508056872
OGG1,1.6582117687918896
OGN,2.3865003887559246
OGT,4.353406693038735
OIP5,1.8297362391402336
OIP5_AS1,3.043977534240486
OLA1,0.7660823378254857
OLFM1,2.7776430453025207
OLFM2,2.4908836534458554
OLFML1,2.849903935112494
OLFML2A,1.802811522286386
OLFML2B,3.716470995450716
OLFML3,4.116973097585308
OLIG1,1.2962882054313498
OLMALINC,1.714885827794893
OMA1,2.8761484589171924
OMD,1.4283764643089527
OPA1,2.489535632081355
OPLAH,2.0722241874439806
OPN3,0.3343063002018172
OPTN,4.914108032576532
OR2A20P,0.9372701620036565
OR2A9P,1.2068697379034947
OR7E47P,1.6853570279538628
ORAI1,5.210981874964954
ORAI3,2.8815203894292387
ORAOV1,2.464958804410276
ORC3,2.1663894431921324
ORMDL1,2.6690866245402094
ORMDL2,1.887893046720727
ORMDL3,4.325432442709669
OS9,4.692195916971624
OSBPL10,1.3817848879445775
OSBPL11,2.823146805920921
OSBPL1A,3.6333762773594818
OSBPL2,1.7889982470405605
OSBPL3,1.1714534398053438
OSBPL5,2.0525366457999543
OSBPL6,2.2320292098792716
OSBPL7,2.5703441573253167
OSBPL8,1.9400080805382691
OSBPL9,2.2303570981367753
OSCAR,1.248047835144049
OSER1_AS1,2.5117588572556926
OSGEP,2.0620661717132616
OSGIN1,2.5675250802164964
OSGIN2,2.0346209161770106
OSMR,2.524457778455718
OSR1,1.902470366642388
OSR2,1.964552107977135
OST4,6.928886970668708
OSTC,4.259850510122629
OSTF1,2.613084651226595
OSTM1,2.455603035602686
OTOF,0.9003253021557907
OTUB1,3.9802531572339177
OTUD1,5.742550168560962
OTUD4,3.088777732168794
OTUD5,3.0307044490141823
OTUD6B,1.7809292132448578
OTUD6B_AS1,1.8548519016795324
OVCA2,2.5813540518342255
OXCT1,3.049046354515093
OXER1,1.2924655308364175
OXLD1,3.670718430234952
OXR1,2.4582758864940275
OXSM,2.791042201545391
P2RX1,1.4430742507795133
P2RX4,1.0438122506152203
P2RX5,3.169706139939849
P2RX5_TAX1BP3,3.7647438149332033
P2RX6,2.5832515079226455
P2RY13,0.9959998204760246
P2RY14,1.4147439763521807
P2RY2,2.458863794722747
P2RY6,1.704441238013995
P3H1,1.751927140603179
P3H2,1.4104151057131966
P3H3,1.6199595983309991
P3H4,2.0644392545066235
P4HA1,3.5317271184157106
P4HA2,2.460732179253393
P4HA2_AS1,0.6968174179893091
P4HA3,0.8246892294768479
P4HB,6.826101930006164
P4HTM,2.798443246042978
PAAF1,2.614607741305178
PABPC1,5.467781064479386
PABPC3,2.785298482599024
PABPC4,5.876902986249556
PABPN1,3.35549302559306
PACS1,3.58194552543393
PACSIN2,2.426080349291122
PACSIN3,6.159053272793779
PADI2,7.336943348156144
PAF1,1.7273084138534025
PAFAH1B2,3.2026525068147293
PAFAH1B3,2.467201014024518
PAFAH2,2.314033023232689
PAICS,2.5625531825902734
PAIP1,1.226273186591241
PAIP2,5.638301870203926
PAIP2B,2.8766167890904253
PAK1,3.725885344564446
PAK1IP1,2.4454344560839907
PAK4,2.6098561585624362
PAK6,1.2021503017616737
PALD1,1.8720916465500907
PALLD,5.238938709790191
PALM,2.5978592906438873
PALM2_AKAP2,2.4903255358175893
PALMD,5.567933466970141
PAM,4.777377713872837
PAMR1,1.0708687320104184
PAN2,1.2479397963000876
PAN3,1.9946943195198692
PANDAR,2.685426719460128
PANK1,1.0970287354538104
PANK2,2.57428500229158
PANK3,1.7267363581012831
PANK4,3.236101021924387
PANX1,3.223812313139503
PAOX,1.4993866190320104
PAPD4,1.89429457584818
PAPD7,2.3288576031060706
PAPLN,1.539572327779972
PAPOLA,3.8549304520265832
PAPSS1,2.224258607670544
PAPSS2,1.394965508815549
PAQR4,2.516374817554722
PAQR7,1.6715902793991497
PAQR9,1.2602513692617885
PARD3,2.8325961293004354
PARD3_AS1,0.79696642757186
PARD6A,1.9583945521244308
PARG,2.135182258357392
PARK2,2.0889510219139726
PARL,3.453186452644923
PARM1,2.951633279712118
PARN,1.995529079602381
PARP10,4.818381864824591
PARP12,3.858547955655543
PARP14,4.365465859832695
PARP15,0.7501633753952069
PARP2,1.989324094954137
PARP3,3.155023351994632
PARP4,1.9591812959380923
PARP9,4.934729508119655
PARVA,2.2300558548511726
PARVG,1.179632311116918
PATZ1,2.759901302762731
PAX7,1.9328386623781213
PAX8_AS1,2.3567295102226287
PAXBP1,1.605314941312689
PBDC1,3.1456565908025453
PBLD,1.3232357290962562
PBX1,2.5409524935083514
PBX2,3.531715469344592
PBX3,1.9600234589518537
PC,1.7283210167664906
PCAT19,1.1610566356617573
PCAT6,1.6356120862450292
PCAT7,1.4285200467977541
PCBD1,5.132545611452347
PCBP1,8.470202370660173
PCBP2,4.046421938406666
PCBP2_OT1,2.05078078610673
PCBP3,0.7526577597134156
PCBP4,3.3492415490545366
PCCB,2.565056144550555
PCDH1,1.4494607983276593
PCDH18,1.2514189246257545
PCDHGA8,3.1199351284174583
PCDHGB7,1.30353783365699
PCDHGC3,1.5902593235660918
PCED1A,3.434295874583047
PCED1B,1.3875692944750122
PCGF1,0.7876498994644995
PCGF5,4.403980952420572
PCID2,2.9483840678023836
PCIF1,2.387469388487457
PCK1,0.2517756497100554
PCK2,2.0968798850122066
PCMT1,5.551733166978059
PCMTD1,3.429439905953773
PCMTD2,3.3595875258642804
PCNA,3.2424507400797737
PCNA_AS1,1.8032873899590485
PCNP,5.16116516931944
PCNT,3.3882711005417336
PCNX,1.3852985736912302
PCNXL3,1.7099939796130001
PCNXL4,2.4930357171429502
PCOLCE,5.428822442059261
PCOLCE2,1.2449729398795537
PCSK6,1.9718168935213605
PCSK7,2.9988440736429096
PCTP,1.9937607245657945
PCYOX1,3.618716797065177
PCYOX1L,1.4712668367826283
PCYT1A,1.9226794064356199
PCYT2,1.494928852674434
PDCD1,1.170281196543913
PDCD10,1.9566727422904202
PDCD1LG2,1.42652260959697
PDCD2,2.3383322512887226
PDCD2L,2.774390832567053
PDCD4,1.4116934057667252
PDCD5,4.79250407816074
PDCD6,3.196214577570652
PDCD6IP,2.7306166386499116
PDCD7,2.669287242371846
PDCL,1.7540133974901984
PDCL3,3.4830760704800885
PDDC1,2.412209705410056
PDE11A,1.0345976288660883
PDE2A,1.5789726155717623
PDE4A,2.8095895666547284
PDE4B,3.061433082926467
PDE4C,0.9691019042894742
PDE4D,2.5595908660141933
PDE4DIP,7.134038595856167
PDE5A,2.237334367063559
PDE6D,2.869002948014002
PDE7A,0.7041767094070216
PDE8A,2.4520909411199274
PDF,1.5975963907964852
PDGFA,2.186073919185947
PDGFB,3.445290355230505
PDGFC,2.1176617962813786
PDGFD,1.6772171954889705
PDGFRA,2.9686144678442647
PDGFRB,4.017868370355296
PDGFRL,3.7515630443818977
PDHA1,4.167370378056507
PDHB,5.869655111528079
PDHX,4.3567359134949255
PDIA3,3.6685839179813073
PDIA3P1,3.88386277337345
PDIA4,3.45668775775395
PDIA5,0.8384515738633347
PDK1,1.4280428749277638
PDK2,4.521079164516134
PDK4,6.009994570622871
PDLIM1,7.077457289980644
PDLIM2,3.757993456528408
PDLIM3,7.486890166574608
PDLIM4,2.2412756229212096
PDLIM5,6.990321976596218
PDLIM7,7.237278813833302
PDP1,2.2855679281726484
PDPK1,2.078276107896688
PDPN,3.1981995738026185
PDPR,1.5330610220458996
PDRG1,3.1165664559248127
PDXK,2.465874924912409
PDXP,3.499006923393115
PDZD11,3.325687266997321
PDZD4,1.3027966402597582
PDZK1IP1,0.36333760311502167
PDZRN3,2.903733851309495
PEA15,3.2834322902653343
PEAR1,2.4083293942687094
PEBP4,5.250086368115351
PECAM1,4.601686456338746
PEF1,4.023749393438309
PEG10,1.8818813217704133
PELI1,2.0705819642405525
PELO,3.298029661821258
PELP1,3.867863452411795
PEMT,2.700270261913245
